code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,total_clicks,avg_clicks,active_days,early_clicks,late_clicks,dataplus,forumng,glossary,homepage,oucollaborate,oucontent,resource,subpage,url,avg_score,total_score,weighted_score,num_assessments,days_active,has_withdrawn,date_registration,days_registered,target
2,2,0,3,2,1,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1,-71.0,312.0,1
2,2,1,0,2,6,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,140.0,8.4,2.0,157.0,1,-69.0,310.0,1
2,2,0,12,2,5,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1,-64.0,305.0,1
2,2,1,12,0,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,801.0,179.04000000000002,9.0,286.0,0,-45.0,286.0,0
2,2,1,9,1,8,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1,-45.0,286.0,1
2,2,0,9,2,6,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.33333333333333,777.0,133.56,9.0,302.0,0,-61.0,302.0,0
2,2,1,5,0,6,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2,391.0,99.92,5.0,312.0,0,-71.0,312.0,0
2,2,1,11,2,10,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,330.0,70.32,6.0,312.0,0,-71.0,312.0,0
2,2,1,6,0,3,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.666666666666664,143.0,15.36,3.0,266.0,0,-25.0,266.0,1
2,2,1,11,1,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.888888888888886,449.0,102.13,9.0,286.0,0,-45.0,286.0,0
2,2,1,5,1,2,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0,-65.0,306.0,1
2,2,0,5,0,0,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,738.0,166.96,9.0,307.0,0,-66.0,307.0,0
2,2,0,0,2,3,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.6,1.0,125.0,1,-53.0,294.0,1
2,2,1,8,2,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.8,2.0,254.0,1,-45.0,286.0,1
2,2,1,10,2,5,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,-28.0,269.0,1
2,2,1,6,1,0,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.72,2.0,75.0,1,-24.0,265.0,1
2,2,1,0,2,2,0,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0,-68.0,309.0,1
2,2,1,11,0,10,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.4,1.0,281.0,0,-40.0,281.0,1
2,2,1,1,2,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1,-68.0,309.0,1
2,2,1,2,1,10,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.88888888888889,701.0,137.41,9.0,307.0,0,-66.0,307.0,0
2,2,1,11,0,1,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,366.0,38.010000000000005,4.0,205.0,1,-61.0,302.0,1
2,2,1,7,0,1,1,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4,427.0,105.75,5.0,281.0,0,-40.0,281.0,0
2,2,0,6,1,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.142857142857146,428.0,91.25999999999999,7.0,292.0,0,-51.0,292.0,0
2,2,1,3,0,7,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,274.0,17.740000000000002,4.0,172.0,1,-28.0,269.0,1
2,2,1,8,2,1,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.6,1.0,80.0,1,-60.0,301.0,1
2,2,1,6,0,9,0,0,120,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,369.0,88.14,6.0,284.0,0,-43.0,284.0,1
2,2,0,8,0,2,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,1.6,1.0,104.0,1,-67.0,308.0,1
2,2,1,3,0,0,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,-52.0,293.0,1
2,2,0,5,0,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.125,721.0,90.58,8.0,255.0,1,-28.0,269.0,1
2,2,1,3,1,1,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0,-29.0,270.0,1
2,2,1,1,0,1,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.88888888888889,809.0,176.57,9.0,295.0,0,-54.0,295.0,0
2,2,1,12,1,4,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,194.0,12.25,4.0,270.0,0,-29.0,270.0,1
2,2,0,6,1,5,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,1.6,1.0,263.0,0,-22.0,263.0,1
2,2,1,9,2,0,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,-45.0,286.0,1
2,2,0,5,0,1,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44444444444444,850.0,192.76999999999998,9.0,307.0,0,-66.0,307.0,0
2,2,1,7,2,7,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.6,1.0,84.0,1,-52.0,293.0,1
2,2,1,11,1,2,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.44444444444444,661.0,127.89,9.0,258.0,0,-17.0,258.0,0
2,2,1,6,2,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.8,1.0,103.0,1,-57.0,298.0,1
2,2,1,3,1,2,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.77777777777777,763.0,162.71,9.0,275.0,0,-34.0,275.0,0
2,2,1,0,0,6,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,630.0,141.41,9.0,277.0,0,-36.0,277.0,0
2,2,1,10,0,3,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,216.0,13.06,3.0,141.0,1,-44.0,285.0,1
2,2,1,0,0,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,274.0,27.740000000000002,4.0,157.0,1,-29.0,270.0,1
2,2,1,6,0,2,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.57142857142857,487.0,146.75,7.0,291.0,0,-50.0,291.0,0
2,2,1,4,2,10,1,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.88888888888889,647.0,144.29000000000002,9.0,266.0,0,-25.0,266.0,0
2,2,0,6,2,7,1,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,-43.0,284.0,1
2,2,1,6,0,6,0,0,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,-45.0,286.0,1
2,2,1,4,2,5,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1,-57.0,298.0,1
2,2,0,8,1,9,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.66666666666667,251.0,15.950000000000001,3.0,211.0,1,-61.0,302.0,1
2,2,1,3,0,2,1,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,-61.0,302.0,1
2,2,1,9,0,7,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1,-29.0,270.0,1
2,2,1,11,0,0,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1,-60.0,301.0,1
2,2,1,8,1,7,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,-54.0,295.0,1
2,2,1,6,1,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,240.0,28.049999999999997,3.0,286.0,0,-45.0,286.0,1
2,2,1,11,2,2,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.77777777777777,853.0,192.78,9.0,291.0,0,-50.0,291.0,0
2,2,1,4,1,5,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,-29.0,270.0,1
2,2,1,10,0,4,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,4.32,1.0,263.0,0,-22.0,263.0,1
2,2,0,12,1,3,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.166666666666664,361.0,39.74,6.0,259.0,1,-36.0,277.0,1
2,2,0,3,1,1,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,-27.0,268.0,1
2,2,1,7,0,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1,-52.0,293.0,1
2,2,0,5,2,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,1.4,1.0,77.0,1,-53.0,294.0,1
2,2,1,6,1,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,-28.0,269.0,1
2,2,0,3,2,4,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0,-34.0,275.0,1
2,2,1,12,0,3,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0,-54.0,295.0,1
2,2,1,12,2,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,1,-28.0,269.0,1
2,2,0,5,0,1,0,0,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,-54.0,295.0,1
2,2,0,8,0,3,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,448.0,73.58,8.0,282.0,0,-41.0,282.0,1
2,2,1,5,0,1,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1,-29.0,270.0,1
2,2,1,10,0,0,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1.0,1.0,295.0,0,-54.0,295.0,1
2,2,1,10,1,8,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2,476.0,45.22,5.0,174.0,1,-28.0,269.0,1
2,2,1,4,1,10,1,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.77777777777777,844.0,192.62,9.0,286.0,0,-45.0,286.0,0
2,2,1,7,2,9,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,819.0,168.19,9.0,293.0,0,-52.0,293.0,0
2,2,1,7,0,7,0,0,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,160.0,9.5,2.0,125.0,1,-22.0,263.0,1
2,2,1,7,2,7,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,315.0,28.05,5.0,243.0,1,-44.0,285.0,1
2,2,1,11,2,6,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.33333333333333,488.0,101.17,6.0,292.0,0,-51.0,292.0,0
2,2,1,5,1,2,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,-22.0,263.0,1
2,2,1,3,0,2,1,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.33333333333333,256.0,15.02,3.0,275.0,0,-34.0,275.0,1
2,2,1,9,0,6,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,-51.0,292.0,1
2,2,1,5,2,0,1,0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1,-51.0,292.0,1
2,2,1,5,2,0,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,387.0,34.45,5.0,256.0,0,-15.0,256.0,1
2,2,1,6,2,4,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,108.0,15.96,2.0,174.0,1,-43.0,284.0,1
2,2,1,3,0,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,462.0,117.07,5.0,285.0,0,-44.0,285.0,0
2,2,1,7,2,1,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4,307.0,77.26,5.0,291.0,0,-50.0,291.0,0
2,2,1,6,1,6,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22222222222223,668.0,148.95,9.0,288.0,0,-47.0,288.0,0
2,2,1,2,0,5,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,104.0,7.26,2.0,256.0,0,-15.0,256.0,1
2,2,1,3,1,5,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.44444444444444,652.0,114.12,9.0,286.0,0,-45.0,286.0,0
2,2,1,8,2,7,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.714285714285715,390.0,93.98,7.0,293.0,0,-52.0,293.0,0
2,2,0,1,0,6,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,138.0,10.84,4.0,132.0,1,-23.0,264.0,1
2,2,1,2,1,10,1,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.55555555555556,644.0,151.16,9.0,263.0,0,-22.0,263.0,0
2,2,1,9,0,6,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,500.0,96.48,8.0,291.0,0,-50.0,291.0,1
2,2,1,12,0,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,1.2,1.0,286.0,0,-45.0,286.0,1
2,2,1,1,0,3,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,-50.0,291.0,1
2,2,1,4,2,1,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1,-50.0,291.0,1
2,2,0,1,2,2,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.833333333333332,155.0,14.46,6.0,237.0,1,-28.0,269.0,1
2,2,1,0,1,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,110.0,5.7,2.0,132.0,1,-22.0,263.0,1
2,2,1,5,2,2,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,201.0,20.15,5.0,266.0,0,-25.0,266.0,1
2,2,1,0,0,3,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.166666666666664,325.0,65.48,6.0,284.0,0,-43.0,284.0,0
2,2,0,0,0,6,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.375,675.0,151.92000000000002,8.0,275.0,0,-34.0,275.0,0
2,2,1,3,0,0,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.125,481.0,54.89,8.0,275.0,0,-34.0,275.0,1
2,2,1,4,0,1,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.6,1.0,65.0,1,-39.0,280.0,1
2,2,0,0,0,6,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,585.0,95.17,9.0,286.0,0,-45.0,286.0,1
2,2,1,1,2,7,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,266.0,0,-25.0,266.0,1
2,2,1,5,0,0,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,126.0,7.84,2.0,101.0,1,-45.0,286.0,1
2,2,1,4,0,4,0,0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.88888888888889,890.0,199.8,9.0,286.0,0,-45.0,286.0,0
2,2,1,6,0,3,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.285714285714285,324.0,34.01,7.0,284.0,0,-43.0,284.0,1
2,2,0,8,0,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1,-29.0,270.0,1
2,2,1,6,1,4,1,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.55555555555556,806.0,170.86,9.0,269.0,0,-28.0,269.0,0
2,2,1,12,2,7,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1,-45.0,286.0,1
2,2,1,6,0,8,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66666666666667,197.0,11.77,3.0,181.0,1,-36.0,277.0,1
2,2,1,3,0,4,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.44444444444444,751.0,112.66,9.0,285.0,0,-44.0,285.0,1
2,2,1,6,2,1,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,111.0,7.029999999999999,3.0,285.0,0,-44.0,285.0,1
2,2,1,0,0,1,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,1,-43.0,284.0,1
2,2,1,8,0,4,0,0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666667,825.0,169.47,9.0,265.0,0,-24.0,265.0,0
2,2,1,5,0,2,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,-43.0,284.0,1
2,2,1,8,0,5,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.44444444444444,436.0,80.74000000000001,9.0,270.0,0,-29.0,270.0,1
2,2,1,4,4,10,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.11111111111111,856.0,193.28,9.0,269.0,0,-28.0,269.0,0
2,2,1,3,2,1,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.22222222222223,857.0,191.92000000000002,9.0,263.0,0,-22.0,263.0,0
2,2,1,12,0,3,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.44444444444444,571.0,122.97,9.0,280.0,0,-39.0,280.0,0
2,2,1,0,1,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.22222222222223,623.0,110.75,9.0,270.0,0,-29.0,270.0,1
2,2,1,6,1,8,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,-28.0,269.0,1
2,2,1,4,4,10,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.77777777777777,826.0,189.56,9.0,266.0,0,-25.0,266.0,0
2,2,1,8,1,5,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.16666666666667,559.0,117.4,6.0,266.0,0,-25.0,266.0,0
2,2,1,11,0,1,1,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0,-11.0,252.0,1
2,2,1,6,2,9,1,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,846.0,178.28,9.0,266.0,0,-25.0,266.0,0
2,2,1,6,4,9,0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.33333333333333,876.0,196.14,9.0,263.0,0,-22.0,263.0,0
2,2,1,4,2,10,0,0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,126.0,7.84,2.0,146.0,1,-28.0,269.0,1
